logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.0204051265211362,-3.36132311788991,10.7929287920382,3.21637493236572e-26,1.12199125547641e-23,47.6446405716004,cg18758796,up
0.0186264014576623,-3.03126846295343,10.7877184117779,3.39031341157893e-26,1.15578866303827e-23,47.5924026881914,cg07055616,up
0.0203650954536721,-4.18993117023244,10.7880288628848,3.3796929900151e-26,1.15578866303827e-23,47.5955145819787,cg16208357,up
0.0224598047179229,-4.09125825286344,10.7747130103445,3.86626865128428e-26,1.28875621709476e-23,47.4621084320684,cg12483476,up
0.0186918566607753,-2.04102515565888,10.7757003423973,3.82791975669306e-26,1.28875621709476e-23,47.4719952601168,cg25537993,up
0.0229454731708083,-4.63570787760686,10.7673379348666,4.16504134082765e-26,1.37309055192121e-23,47.3882813764405,cg21170041,up
0.018250440823733,-3.47206850847719,10.7319466025756,5.94964861930204e-26,1.94010281064197e-23,47.0346059003561,cg13632816,up
0.0250197175215736,-4.80839368507145,10.7115905573452,7.30086722368716e-26,2.35511845925392e-23,46.831635495448,cg07519816,up
0.0204645151715904,-2.54563984923525,10.7088323847366,7.50597058960777e-26,2.39552252859823e-23,46.8041592026822,cg19078576,up
0.0178589044082981,-2.38337645179374,10.7075680866369,7.6018873670215e-26,2.40059601063837e-23,46.7915665840267,cg17370163,up
0.0178300234575762,2.74190153547387,10.7050965143536,7.79292083357747e-26,2.43528776049296e-23,46.7669530068409,cg20704654,up
0.0245399269604342,-4.83293706344833,10.6822330454642,9.80192060749509e-26,3.03152183736962e-23,46.5394949500413,cg26705953,up
0.0195557980693415,-4.10659960983739,10.6797031845824,1.00536130675887e-25,3.07763665334347e-23,46.5143522460175,cg16856286,up
0.0197585450335122,-2.90747963429033,10.6756589428722,1.04693515774808e-25,3.1725307810548e-23,46.4741697032483,cg15858239,up
0.0197922595599483,-3.70290715393051,10.6636903903411,1.18022638495734e-25,3.54067915487203e-23,46.3553300006734,cg06571075,up
0.0170906594583565,-2.3935667724719,10.6311014279498,1.63466710567334e-25,4.85544684853468e-23,46.032325349916,cg08641579,up
0.0189068832648898,-3.4706398462536,10.6267584150134,1.7070808873469e-25,5.0208261392556e-23,45.9893440095751,cg00335712,up
0.0234535260321774,-4.64062182735526,10.6151963627165,1.91574674185671e-25,5.5798448791943e-23,45.8749920526898,cg14561229,up
0.0211924713385199,-4.21922216778555,10.6004453407546,2.21905990615154e-25,6.40113434466791e-23,45.729256102376,cg25032595,up
0.0198878951530652,-3.03745657579649,10.5994373637081,2.24144469183778e-25,6.40412769096509e-23,45.7193039516026,cg27100990,up
0.0200388410743873,-4.03514907690194,10.5982546780864,2.26799508135455e-25,6.41885400383363e-23,45.7076278755787,cg10166283,up
0.0225438066468597,-3.67956928221519,10.595871910202,2.32243747647938e-25,6.45121521244273e-23,45.6841073877572,cg19507068,up
0.0179826700647119,-0.705993050421042,10.5962207492934,2.31438680057702e-25,6.45121521244273e-23,45.6875505206361,cg27152890,up
0.0233369983323811,-3.74145839663139,10.5917445339953,2.41982607065156e-25,6.59952564723152e-23,45.643376529852,cg22721334,up
0.0210846819219647,-4.40025468472546,10.5924790610539,2.40220280944304e-25,6.59952564723152e-23,45.6506241814006,cg08119884,up
0.0253474210999721,-5.20885740425396,10.5731496229984,2.91129127681263e-25,7.8683548021963e-23,45.4600431493738,cg19397320,up
0.0191248793945577,-3.38793866261002,10.5573668443476,3.40525307844267e-25,9.12121360297143e-23,45.3046536797382,cg25724283,up
0.0199929499196028,-1.39728220299656,10.551429461162,3.61187134298712e-25,9.58903896368261e-23,45.2462490107155,cg19106932,up
0.0222294191828432,-4.17042831823547,10.5315303111708,4.39930908628579e-25,1.15771291744363e-22,45.0507126202062,cg18147485,up
0.0184795862763363,-2.45073241579446,10.5281295437219,4.54997226283817e-25,1.18694928595778e-22,45.0173273337692,cg16020747,up
0.0257822924540605,-4.04811210172829,10.5187224353527,4.99391524840749e-25,1.29152980562263e-22,44.9250264241111,cg26252281,up
0.0206974436614362,-4.27020077981726,10.5145467270859,5.20449799010505e-25,1.3344866641295e-22,44.8840779575295,cg13755795,up
0.0193642247864131,-3.76074489808732,10.500297111276,5.99164091844147e-25,1.52329853858681e-22,44.7444470470616,cg22065614,up
0.0169613325540645,-1.94624389479854,10.4808695610051,7.25814885730739e-25,1.82978542621195e-22,44.5543418357776,cg20019985,up
0.0230042272083454,-4.7567976122901,10.4798637795376,7.33050332008635e-25,1.83262583002159e-22,44.5445082138119,cg05759718,up
0.0240498625060074,-4.98397899312811,10.4751374202454,7.68020579663233e-25,1.90418325536339e-22,44.4983090813522,cg08065231,up
0.0185249750871465,-2.5812350101767,10.4648035082519,8.5034943099897e-25,2.09102319098107e-22,44.3973601790524,cg13985784,up
0.0192364037325523,-3.27726419083436,10.451104230019,9.7312176010469e-25,2.37346770757242e-22,44.2636689995017,cg11651237,up
0.0218908160225585,-3.56737411680249,10.4431301440727,1.05251800338711e-24,2.49982663375579e-22,44.1859197748592,cg20927661,up
0.0239385415534906,-4.76142112538109,10.4431692721448,1.05211314437228e-24,2.49982663375579e-22,44.1863011573244,cg22587479,up
0.0180486200262545,-2.49795200779091,10.4417790771745,1.06659269706914e-24,2.49982663375579e-22,44.1727516455015,cg25744767,up
0.0187942181958456,-3.73035747535642,10.4426809060423,1.05717736389426e-24,2.49982663375579e-22,44.1815411273035,cg03217253,up
0.0206291095210613,-3.74576383615172,10.4424351751246,1.05973465926008e-24,2.49982663375579e-22,44.1791460983982,cg03606215,up
0.0269577547592379,-5.83167579452124,10.4409264453636,1.07557086156424e-24,2.50132758503312e-22,44.1644422570137,cg25203704,up
0.0167131651528685,2.70686414795066,10.4211998261401,1.3055512518975e-24,3.01281058130192e-22,43.9723591437899,cg15014975,up
-0.0198974892933486,0.865820815393581,-10.4167707027597,1.3635474134327e-24,3.12262766434969e-22,43.9292749207341,cg10501210,down
0.0195918899063581,-3.26063928985752,10.4152344613411,1.38425436909584e-24,3.14603265703599e-22,43.914334866596,cg13460643,up
0.0241131432511921,-5.69773764706643,10.4085132624808,1.4785776159956e-24,3.33513747968933e-22,43.8489932046859,cg02401454,up
0.0241280490147222,-5.90200512962346,10.4032266975012,1.55722243615463e-24,3.48631888691335e-22,43.7976243586484,cg10332700,up
0.0241075632531874,-4.1866445722931,10.4001115074288,1.60549301779289e-24,3.56776226176197e-22,43.7673650696633,cg08002883,up
0.0189034002128515,-3.42979132945395,10.3992257980116,1.61948618652023e-24,3.57239599967697e-22,43.7587631973852,cg20478129,up
0.0223624278056274,-4.35762306523729,10.3983897339176,1.63280595764669e-24,3.57548749849639e-22,43.7506440557183,cg14842777,up
0.0185638124867793,-2.25806735457276,10.39284876645,1.72386965784539e-24,3.74754273444651e-22,43.6968492143896,cg23668184,up
0.0202703669169644,-4.50512101779209,10.3791284917465,1.97160989664685e-24,4.2552731582306e-22,43.5637520968494,cg24665290,up
0.0187508649442832,-3.43929121413884,10.3632091118963,2.30357592125658e-24,4.90122536437571e-22,43.4095132219384,cg05057720,up
0.0187418198571497,-3.73107194624975,10.3639309866534,2.28738837755656e-24,4.90122536437571e-22,43.4165028371132,cg12043818,up
0.0235824256485866,-4.92275532264503,10.3436574263168,2.7879395006366e-24,5.89001302951393e-22,43.2203631158656,cg16474170,up
0.0294706993834204,-5.25375286909674,10.332436923565,3.11019497652986e-24,6.52488456614656e-22,43.1119520184285,cg18556788,up
0.0179020190031774,-3.13856755416901,10.3228290930916,3.41530455464339e-24,7.11521782217373e-22,43.0192036134118,cg09442654,up
0.0223335013629222,-5.19679961342165,10.3093173222582,3.89520884007639e-24,8.05905277257185e-22,42.8888957382771,cg14165051,up
0.0213055102863054,-3.72194136937833,10.3059313410925,4.02559487739794e-24,8.26052048418469e-22,42.8562644968228,cg00916884,up
0.0179596378144014,-2.53768669722032,10.3053692384293,4.0476550372505e-24,8.26052048418469e-22,42.8508483256822,cg17463745,up
0.0193597165048436,-4.63381002020989,10.2992150597045,4.29716196661034e-24,8.71046344583177e-22,42.791566200512,cg12307787,up
0.0237968972139928,-5.86100795944144,10.2858845595953,4.8911114698252e-24,9.84787544260108e-22,42.6632614456173,cg11039614,up
0.0191686658573523,-3.07895148826407,10.280819289846,5.13754645522462e-24,1.02671976757781e-21,42.6145466228699,cg00582971,up
0.0214679004470187,-5.58578518181662,10.2802136712436,5.16782283014163e-24,1.02671976757781e-21,42.6087235321843,cg19704805,up
0.021772040055827,-4.2158801701358,10.2783865485116,5.2602412657496e-24,1.03820551297689e-21,42.5911573511267,cg16150752,up
0.0195624648805766,-2.93989453283919,10.2693470682404,5.74213920696669e-24,1.12590964842484e-21,42.5042906591173,cg18932726,up
0.0182213941615303,-2.93128157966718,10.2595544370485,6.31366166149668e-24,1.22993408990195e-21,42.4102614834685,cg18697636,up
0.0190744795202177,-2.66203129725651,10.2482510179575,7.04376154760721e-24,1.36330868663365e-21,42.3018227795746,cg04296540,up
0.0222146315934989,-4.12990878038888,10.2406672098467,7.57991717251742e-24,1.45767637933027e-21,42.2291263039542,cg07846220,up
0.0260652160855978,2.19899670493562,10.2381975055255,7.76310433394932e-24,1.48339573260178e-21,42.2054624579973,cg24840300,up
0.0182641361335764,-3.48468008352943,10.2293370817184,8.45717276947203e-24,1.60579229800102e-21,42.1206058850006,cg04716990,up
0.0192560539027225,-3.70613368356866,10.226574728905,8.68588320521714e-24,1.63884588777682e-21,42.0941638295201,cg19536810,up
0.0219927461941204,-5.69136136956301,10.2259091763592,8.74189831932849e-24,1.63910593487409e-21,42.0877938946025,cg22868282,up
0.0191220217078188,-3.70002131945143,10.2224605548387,9.03793172532632e-24,1.6840866568931e-21,42.0547932787156,cg15922174,up
0.0241877949010243,-5.30716863497713,10.218877055662,9.35607339913169e-24,1.73260618502439e-21,42.0205122660196,cg21180286,up
0.0203654697635299,-3.06753654483218,10.2005784743938,1.11620540890852e-23,2.05436578326721e-21,41.8456249587333,cg13330559,up
0.0233982350668889,-4.77919324051195,10.1966794370941,1.158941602692e-23,2.12001512687561e-21,41.8083955254042,cg13781843,up
0.0216887519637578,-5.0822309922402,10.1959537317217,1.16707303416658e-23,2.12195097121196e-21,41.8014675953315,cg17504999,up
0.0172026759100752,-3.31278321582778,10.1856355665843,1.28899467777946e-23,2.32950845381831e-21,41.7030119904845,cg03524083,up
0.0176400451885422,4.77343135222039,10.1790983418846,1.37268878941891e-23,2.46590800494414e-21,41.6406790000311,cg01877778,up
0.0188722510442912,-3.12885979850874,10.1592580286908,1.66111144672151e-23,2.96627044057412e-21,41.4517137699418,cg14473102,up
0.0139113175228771,-4.93079725296131,10.1581930916827,1.67818804491046e-23,2.97903203238542e-21,41.4415800829136,cg05100634,up
0.0160601934278606,1.72697434511795,10.1452650943161,1.8999035576423e-23,3.35277098407465e-21,41.3186343127074,cg12634306,up
0.0187074236017072,0.059455371563596,10.1415203722222,1.96938506362328e-23,3.45506151512856e-21,41.2830473934066,cg20909645,up
0.0167315911129705,-2.42209087478403,10.1283781452095,2.23376345461912e-23,3.89609904875428e-21,41.1582447240725,cg12363722,up
0.0194614112759719,-3.60756549498941,10.1155316882934,2.52611954437717e-23,4.3805541231974e-21,41.0363874424371,cg01068944,up
0.0227271106215384,-5.31329644529373,10.1146931966907,2.54646907370546e-23,4.39046392018183e-21,41.028438484492,cg24583615,up
0.0200131699750506,-3.26187664691371,10.089199696897,3.24910219456859e-23,5.53824237710554e-21,40.7870333808379,cg07746943,up
0.0211542879427134,-4.95691818304889,10.0897659269284,3.23158363554854e-23,5.53824237710554e-21,40.7923893873305,cg24799620,up
0.0191149403697942,-2.5646317057094,10.0863492625025,3.3387313897276e-23,5.65886676225016e-21,40.7600749303216,cg24368848,up
0.0169999543850365,0.812735836818588,10.0677132047549,3.9882050921205e-23,6.72169397548399e-21,40.5839855727345,cg03025830,up
0.0217053167375046,-3.17397747369322,10.0669250907981,4.01827252731608e-23,6.73453496198225e-21,40.5765450801466,cg06906472,up
0.0176617746667734,-2.86259671630546,10.0645781179836,4.10914927105586e-23,6.84858211842644e-21,40.5543906008486,cg03730428,up
0.0208636055203526,-4.7607852255704,10.0549024190414,4.50580712097652e-23,7.46818859830363e-21,40.4631036360754,cg01521987,up
0.0198416192775559,-4.22940714597229,10.0542724523966,4.53291030265718e-23,7.47183016921514e-21,40.4571627775548,cg05204798,up
0.0198414772856793,-3.4908562075394,10.0463924558355,4.88589690753387e-23,8.00966706153093e-21,40.3828785263683,cg10766475,up
0.0253873537322772,-5.1894135781392,10.0429931611871,5.04645566552067e-23,8.22791684595761e-21,40.3508493254587,cg09805010,up
0.0238035441012218,-5.12675460836164,10.0382284948393,5.2803412745645e-23,8.56271558037487e-21,40.3059711482078,cg06653045,up
0.0215698072705385,-3.57652776877233,10.0213475552756,6.19878918905321e-23,9.99804707911808e-21,40.1471204639418,cg18794839,up
0.0184106756827482,-4.01353588717855,10.009454422272,6.93926464202798e-23,1.11325101209005e-20,40.0353460068748,cg02055132,up
0.0191453552916655,-4.33559590340466,10.0000514507907,7.5861915569804e-23,1.21056248249687e-20,39.9470570201435,cg11250941,up
0.0192490741061379,-3.9229296180266,9.99940734859156,7.63263187376897e-23,1.21152886885222e-20,39.941011899171,cg26819695,up
0.0192525928621737,-3.18682291925298,9.99297547653485,8.11210849472385e-23,1.28085923600903e-20,39.8806652898502,cg04222358,up
0.0198262658964973,-3.85975835963303,9.99151074242486,8.22540577611554e-23,1.29194855122234e-20,39.8669272793992,cg03994318,up
0.0253594967386773,-5.44304127562685,9.96168974884024,1.09050739124283e-22,1.70391779881692e-20,39.5876147850752,cg07195011,up
0.0198607960594205,-3.82395700265841,9.96015225364408,1.10645665802261e-22,1.71101545055042e-20,39.5732339944751,cg10740902,up
0.0208701796440395,-4.59563909312209,9.96021112681278,1.10584170058258e-22,1.71101545055042e-20,39.5737846222546,cg20329085,up
0.0191259755423434,-3.18041978160714,9.95389964537981,1.17373452666702e-22,1.80574542564157e-20,39.5147709878481,cg16248329,up
0.0226449916478512,-3.85139955049948,9.95167474829241,1.19863939045533e-22,1.83465212824796e-20,39.49397557476,cg18301891,up
0.0180430318037823,-2.85735555966804,9.94660423680242,1.25737067169052e-22,1.91477767262516e-20,39.4465983462138,cg01476568,up
0.0198995456220723,3.5706626667164,9.94421241740296,1.28605599006377e-22,1.9485696819148e-20,39.4242573127266,cg11624524,up
0.0159388374344417,-0.396313180736586,9.940612681703,1.33045461850955e-22,2.00571048016516e-20,39.3906425058595,cg17471939,up
0.0190539149466578,-3.95183700810956,9.93351553575018,1.42248604391022e-22,2.13372906586533e-20,39.3243997257557,cg23130097,up
0.0160958357008307,-2.21617861130626,9.91442830144063,1.70247928558698e-22,2.54101385908504e-20,39.1464509763822,cg26114043,up
0.0191791438360336,-3.35980508685527,9.91387987784026,1.71128378739229e-22,2.54151057533508e-20,39.1413425110522,cg06525651,up
0.0204407459412618,-3.83247177217541,9.90561027897935,1.84964661979634e-22,2.73346791102907e-20,39.0643428155176,cg11539780,up
0.016551259576249,-2.51912901074023,9.89836211776651,1.97999822848179e-22,2.91148923847525e-20,38.9969003461385,cg01568784,up
0.0164231571740884,2.64433136176637,9.89785146920809,1.98951764629142e-22,2.91148923847525e-20,38.9921505152202,cg21475150,up
0.0192195783719695,-4.63093348577137,9.89296328687432,2.08296788979937e-22,3.03344838320296e-20,38.9466936683185,cg18764577,up
0.0177854204221956,-3.55814795361712,9.88551494127121,2.2337873393065e-22,3.23737295551667e-20,38.8774669637469,cg08421685,up
0.0204912626743194,-4.43826759228768,9.87774682403642,2.40261125996987e-22,3.46530470187963e-20,38.8053170685093,cg02842227,up
0.0225288104445165,-5.36568835085988,9.87660360930382,2.42850124863917e-22,3.48588695976914e-20,38.7947031561798,cg25026529,up
0.0183742379134856,3.60794091533851,9.8613039987539,2.80278053529413e-22,4.00397219327732e-20,38.652761472334,cg17258703,up
0.0176023308122633,-3.31347572443673,9.85985979444134,2.84093276217462e-22,4.03924089408714e-20,38.639372909188,cg06648277,up
0.0204236903804865,-3.31365628153976,9.85638650269701,2.93480786854826e-22,4.15303000266263e-20,38.6071806615276,cg00027083,up
0.0182706621138426,-2.80588597552964,9.80277352509887,4.84138797480302e-22,6.81885630253946e-20,38.1115349956525,cg23944804,up
0.0174378558943944,-3.96342007302003,9.79429254754512,5.23920087978088e-22,7.34467413053394e-20,38.0333475249563,cg02155398,up
0.0166772737024095,-2.85622322379948,9.79254803438554,5.32495935548336e-22,7.4301758448605e-20,38.0172719789446,cg04785900,up
0.0192059725756501,-4.40881250343531,9.78989520721051,5.45804152991394e-22,7.58061323599158e-20,37.9928312310706,cg09322259,up
0.0173106912813831,-2.97521523569291,9.78149706914076,5.90144923633294e-22,8.15868558018379e-20,37.9154968822306,cg26746936,up
0.0242752208425504,-4.96213562572,9.76671916090192,6.77000229381685e-22,9.31651691809659e-20,37.7795564444309,cg17112089,up
